"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"Pastreoides15148",69.7442980895807,2.23330899643869,1.35462704135632,1.64865230669144,0.0992188861934846,0.266853774886453,"Unchanged"
"Pastreoides18888",343.161768538336,1.49900520794177,0.909308000989761,1.64851206226069,0.0992476375190685,0.266896624838563,"Unchanged"
"Pastreoides16643",10.5505038960394,3.89662595141016,2.36406184354961,1.64827581056823,0.0992960861992306,0.266995360693571,"Unchanged"
"Pastreoides02002",43.9583027737467,2.09717718007504,1.27252046221259,1.6480498682344,0.0993424383681392,0.267025339889603,"Unchanged"
"Pastreoides08544",229.856746212017,-1.45615722546194,0.883511865258497,-1.648146768279,0.0993225571674986,0.267025339889603,"Unchanged"
"Pastreoides20514",35.1614452090833,2.72485948297937,1.65333180082542,1.64810202139643,0.09933173759173,0.267025339889603,"Unchanged"
"Pastreoides22884",21.6625016080578,2.99493957552046,1.81750863249914,1.64782687794022,0.0993882018510536,0.267116797132701,"Unchanged"
"Pastreoides51401",21.9551032100035,2.94535710149867,1.78764869940405,1.64761516201732,0.0994316671007156,0.267170506145222,"Unchanged"
"Pastreoides58167",12.6176550759677,3.33344932866073,2.02315339151571,1.64765031788488,0.0994244485560852,0.267170506145222,"Unchanged"
"Pastreoides13756",170.428701278302,-1.45945103423616,0.885868555757708,-1.6474803454197,0.0994593528320708,0.267213345105856,"Unchanged"
"Pastreoides00073",49.1386274014435,-2.51721049419083,1.52813678720193,-1.6472416051183,0.0995083952657162,0.267237639372988,"Unchanged"
"Pastreoides57066",25.1189378251016,2.8534210100554,1.73224093784167,1.64724256754415,0.0995081975238593,0.267237639372988,"Unchanged"
"Pastreoides32754",15.2952959124134,-3.03342216824324,1.84155418979523,-1.64720766027555,0.0995153698385789,0.267237639372988,"Unchanged"
"Pastreoides63742",9.01377177519499,3.95930876830585,2.40343038019805,1.64735737757446,0.0994846106845377,0.267237639372988,"Unchanged"
"Pastreoides16294",39.9685819701592,2.50257520298394,1.5196258529601,1.64683642233983,0.0995916727464132,0.267347894894111,"Unchanged"
"Pastreoides11156",28.2396454188787,3.02782548802877,1.83851889494076,1.64688298627812,0.0995820996032612,0.267347894894111,"Unchanged"
"Pastreoides03140",19.7577529816771,2.49847812648261,1.51712620131068,1.64684923661862,0.0995890381682635,0.267347894894111,"Unchanged"
"Pastreoides00990",13.0371384246984,3.51164847654159,2.1325549399551,1.64668605284116,0.099622592428805,0.267399352832023,"Unchanged"
"Pastreoides47050",3089.0948437659,-1.65478145663568,1.00498941733417,-1.64656605143679,0.09964727317458,0.267434054530103,"Unchanged"
"Pastreoides18204",13.2389667903245,3.45479343330439,2.09829495086252,1.6464765508225,0.0996656839836072,0.267440802099314,"Unchanged"
"Pastreoides25333",10.8589100941768,3.42295466944988,2.07900413515931,1.64643956765751,0.0996732924329533,0.267440802099314,"Unchanged"
"Pastreoides40431",9.02209975969306,4.18681830726139,2.54328167921021,1.64622673984014,0.0997170859456149,0.26746369728647,"Unchanged"
"Pastreoides04706",9.22262464644866,3.89597902769624,2.36660303720848,1.64623258165498,0.0997158836724025,0.26746369728647,"Unchanged"
"Pastreoides53721",34.6106311322391,-2.46210513899171,1.49555655588396,-1.64628019535942,0.0997060849772669,0.26746369728647,"Unchanged"
"Pastreoides39290",21.8007150935874,3.09281805503304,1.87907570056373,1.64592520360153,0.0997791592369271,0.26759865027643,"Unchanged"
"Pastreoides29343",565.503486628091,1.37539835048763,0.835744718191545,1.6457158753738,0.0998222690009127,0.267682718994199,"Unchanged"
"Pastreoides25699",1408.33597872172,2.17516459862119,1.32179151978466,1.64561851552472,0.0998423246785495,0.267704953503602,"Unchanged"
"Pastreoides16771",20.5460970139023,3.14800031231245,1.91304856193132,1.64554124498251,0.099858244339381,0.267716094272733,"Unchanged"
"Pastreoides02803",117.557086520354,1.89210351099027,1.15004952328127,1.64523655085026,0.0999210386685529,0.267852886787795,"Unchanged"
"Pastreoides05439",116.905702085743,-1.79061529947757,1.08845775415955,-1.64509398057455,0.0999504317497752,0.267883962971763,"Unchanged"
"Pastreoides54144",180.752671964338,1.46499863174557,0.890540878468395,1.64506612460639,0.0999561754962754,0.267883962971763,"Unchanged"
