Plot Title: Marthas_40,,
,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20495263, SEN S/N: 20495263)"
15044,8/27/22 22:30,30.192
,,
15045,8/27/22 23:00,30.192
,,
15046,8/27/22 23:30,30.192
,,
15047,8/28/22 0:00,30.192
,,
15048,8/28/22 0:30,30.167
,,
15049,8/28/22 1:00,30.167
,,
15050,8/28/22 1:30,30.167
,,
15051,8/28/22 2:00,30.167
,,
15052,8/28/22 2:30,30.192
,,
15053,8/28/22 3:00,30.192
,,
15054,8/28/22 3:30,30.192
,,
15055,8/28/22 4:00,30.192
,,
15056,8/28/22 4:30,30.192
,,
15057,8/28/22 5:00,30.192
,,
15058,8/28/22 5:30,30.192
,,
15059,8/28/22 6:00,30.217
,,
15060,8/28/22 6:30,30.217
,,
15061,8/28/22 7:00,30.268
,,
15062,8/28/22 7:30,30.318
,,
15063,8/28/22 8:00,30.318
,,
15064,8/28/22 8:30,30.369
,,
15065,8/28/22 9:00,30.419
,,
15066,8/28/22 9:30,30.469
,,
15067,8/28/22 10:00,30.545
,,
15068,8/28/22 10:30,30.596
,,
15069,8/28/22 11:00,30.621
,,
15070,8/28/22 11:30,30.697
,,
15071,8/28/22 12:00,30.748
,,
15072,8/28/22 12:30,30.773
,,
15073,8/28/22 13:00,30.798
,,
15074,8/28/22 13:30,30.824
,,
15075,8/28/22 14:00,30.874
,,
15076,8/28/22 14:30,30.697
,,
15077,8/28/22 15:00,30.646
,,
15078,8/28/22 15:30,30.672
,,
15079,8/28/22 16:00,30.646
,,
15080,8/28/22 16:30,30.545
,,
15081,8/28/22 17:00,30.444
,,
15082,8/28/22 17:30,30.369
,,
15083,8/28/22 18:00,30.293
,,
15084,8/28/22 18:30,30.243
,,
15085,8/28/22 19:00,30.217
,,
15086,8/28/22 19:30,30.217
,,
15087,8/28/22 20:00,30.192
,,
15088,8/28/22 20:30,30.167
,,
15089,8/28/22 21:00,30.167
,,
15090,8/28/22 21:30,30.142
,,
15091,8/28/22 22:00,30.142
,,
15092,8/28/22 22:30,30.117
,,
15093,8/28/22 23:00,30.117
,,
15094,8/28/22 23:30,30.117
,,
15095,8/29/22 0:00,30.091
,,
15096,8/29/22 0:30,30.091
,,
15097,8/29/22 1:00,30.091
,,
15098,8/29/22 1:30,30.117
,,
15099,8/29/22 2:00,30.091
,,
15100,8/29/22 2:30,30.117
,,
15101,8/29/22 3:00,30.117
,,
15102,8/29/22 3:30,30.142
,,
15103,8/29/22 4:00,30.142
,,
15104,8/29/22 4:30,30.142
,,
15105,8/29/22 5:00,30.167
,,
15106,8/29/22 5:30,30.192
,,
15107,8/29/22 6:00,30.217
,,
15108,8/29/22 6:30,30.217
,,
15109,8/29/22 7:00,30.268
,,
15110,8/29/22 7:30,30.243
,,
15111,8/29/22 8:00,30.268
,,
15112,8/29/22 8:30,30.293
,,
15113,8/29/22 9:00,30.243
,,
15114,8/29/22 9:30,30.217
,,
15115,8/29/22 10:00,30.217
,,
15116,8/29/22 10:30,30.217
,,
15117,8/29/22 11:00,30.217
,,
15118,8/29/22 11:30,30.217
,,
15119,8/29/22 12:00,30.268
,,
15120,8/29/22 12:30,30.293
,,
15121,8/29/22 13:00,30.343
,,
15122,8/29/22 13:30,30.318
,,
15123,8/29/22 14:00,30.672
,,
15124,8/29/22 14:30,30.495
,,
15125,8/29/22 15:00,30.444
,,
15126,8/29/22 15:30,30.343
,,
15127,8/29/22 16:00,30.419
,,
15128,8/29/22 16:30,30.343
,,
15129,8/29/22 17:00,30.268
,,
15130,8/29/22 17:30,30.217
,,
15131,8/29/22 18:00,30.192
,,
15132,8/29/22 18:30,30.167
,,
15133,8/29/22 19:00,30.167
,,
15134,8/29/22 19:30,30.142
,,
15135,8/29/22 20:00,30.142
,,
15136,8/29/22 20:30,30.117
,,
15137,8/29/22 21:00,30.066
,,
15138,8/29/22 21:30,30.041
,,
15139,8/29/22 22:00,30.066
,,
15140,8/29/22 22:30,30.016
,,
15141,8/29/22 23:00,30.016
,,
15142,8/29/22 23:30,29.966
,,
15143,8/30/22 0:00,29.966
,,
15144,8/30/22 0:30,29.941
,,
15145,8/30/22 1:00,29.966
,,
15146,8/30/22 1:30,29.966
,,
15147,8/30/22 2:00,29.941
,,
15148,8/30/22 2:30,29.89
,,
15149,8/30/22 3:00,29.765
,,
15150,8/30/22 3:30,29.79
,,
15151,8/30/22 4:00,29.865
,,
15152,8/30/22 4:30,29.916
,,
15153,8/30/22 5:00,29.916
,,
15154,8/30/22 5:30,29.966
,,
15155,8/30/22 6:00,29.991
,,
15156,8/30/22 6:30,30.016
,,
15157,8/30/22 7:00,30.041
,,
15158,8/30/22 7:30,30.066
,,
15159,8/30/22 8:00,30.091
,,
15160,8/30/22 8:30,30.117
,,
15161,8/30/22 9:00,30.091
,,
15162,8/30/22 9:30,30.268
,,
15163,8/30/22 10:00,30.142
,,
15164,8/30/22 10:30,30.369
,,
15165,8/30/22 11:00,30.469
,,
15166,8/30/22 11:30,30.369
,,
15167,8/30/22 12:00,30.167
,,
15168,8/30/22 12:30,30.192
,,
15169,8/30/22 13:00,30.243
,,
15170,8/30/22 13:30,30.243
,,
15171,8/30/22 14:00,30.268
,,
15172,8/30/22 14:30,30.469
,,
15173,8/30/22 15:00,30.343
,,
15174,8/30/22 15:30,30.318
,,
15175,8/30/22 16:00,30.167
,,
15176,8/30/22 16:30,30.167
,,
15177,8/30/22 17:00,30.142
,,
15178,8/30/22 17:30,30.117
,,
15179,8/30/22 18:00,30.117
,,
15180,8/30/22 18:30,30.091
,,
15181,8/30/22 19:00,30.066
,,
15182,8/30/22 19:30,30.041
,,
15183,8/30/22 20:00,30.041
,,
15184,8/30/22 20:30,30.041
,,
15185,8/30/22 21:00,30.041
,,
15186,8/30/22 21:30,30.041
,,
15187,8/30/22 22:00,30.041
,,
15188,8/30/22 22:30,30.016
,,
15189,8/30/22 23:00,30.016
,,
15190,8/30/22 23:30,30.016
,,
15191,8/31/22 0:00,29.991
,,
15192,8/31/22 0:30,29.966
,,
15193,8/31/22 1:00,29.966
,,
15194,8/31/22 1:30,29.941
,,
15195,8/31/22 2:00,29.916
,,
15196,8/31/22 2:30,29.815
,,
15197,8/31/22 3:00,29.815
,,
15198,8/31/22 3:30,29.815
,,
15199,8/31/22 4:00,29.79
,,
15200,8/31/22 4:30,29.765
,,
15201,8/31/22 5:00,29.765
,,
15202,8/31/22 5:30,29.815
,,
15203,8/31/22 6:00,29.865
,,
15204,8/31/22 6:30,29.89
,,
15205,8/31/22 7:00,29.89
,,
15206,8/31/22 7:30,29.916
,,
15207,8/31/22 8:00,29.941
,,
15208,8/31/22 8:30,29.991
,,
15209,8/31/22 9:00,30.016
,,
15210,8/31/22 9:30,30.016
,,
15211,8/31/22 10:00,30.041
,,
15212,8/31/22 10:30,30.016
,,
15213,8/31/22 11:00,30.066
,,
15214,8/31/22 11:30,30.041
,,
15215,8/31/22 12:00,30.041
,,
15216,8/31/22 12:30,30.016
,,
15217,8/31/22 13:00,30.016
,,
15218,8/31/22 13:30,29.916
,,
15219,8/31/22 14:00,29.89
,,
15220,8/31/22 14:30,29.865
,,
15221,8/31/22 15:00,29.84
,,
15222,8/31/22 15:30,29.84
,,
15223,8/31/22 16:00,29.84
,,
15224,8/31/22 16:30,29.79
,,
15225,8/31/22 17:00,29.815
,,
15226,8/31/22 17:30,29.765
,,
15227,8/31/22 18:00,29.765
,,
15228,8/31/22 18:30,29.765
,,
15229,8/31/22 19:00,29.815
,,
15230,8/31/22 19:30,29.84
,,
15231,8/31/22 20:00,29.865
,,
15232,8/31/22 20:30,29.89
,,
15233,8/31/22 21:00,29.89
,,
15234,8/31/22 21:30,29.89
,,
15235,8/31/22 22:00,29.79
,,
15236,8/31/22 22:30,29.74
,,
15237,8/31/22 23:00,29.74
,,
15238,8/31/22 23:30,29.79
,,
15239,9/1/22 0:00,29.84
,,
15240,9/1/22 0:30,29.865
,,
15241,9/1/22 1:00,29.865
,,
15242,9/1/22 1:30,29.865
,,
15243,9/1/22 2:00,29.865
,,
15244,9/1/22 2:30,29.84
,,
15245,9/1/22 3:00,29.84
,,
15246,9/1/22 3:30,29.865
,,
15247,9/1/22 4:00,29.865
,,
15248,9/1/22 4:30,29.865
,,
15249,9/1/22 5:00,29.865
,,
15250,9/1/22 5:30,29.865
,,
15251,9/1/22 6:00,29.84
,,
15252,9/1/22 6:30,29.815
,,
15253,9/1/22 7:00,29.84
,,
15254,9/1/22 7:30,29.865
,,
15255,9/1/22 8:00,29.916
,,
15256,9/1/22 8:30,29.916
,,
15257,9/1/22 9:00,29.966
,,
15258,9/1/22 9:30,29.991
,,
15259,9/1/22 10:00,30.041
,,
15260,9/1/22 10:30,30.091
,,
15261,9/1/22 11:00,30.192
,,
15262,9/1/22 11:30,30.117
,,
15263,9/1/22 12:00,30.243
,,
15264,9/1/22 12:30,30.217
,,
15265,9/1/22 13:00,30.268
,,
15266,9/1/22 13:30,30.293
,,
15267,9/1/22 14:00,30.343
,,
15268,9/1/22 14:30,30.318
,,
15269,9/1/22 15:00,30.117
,,
15270,9/1/22 15:30,30.091
,,
15271,9/1/22 16:00,30.041
,,
15272,9/1/22 16:30,30.041
,,
15273,9/1/22 17:00,29.991
,,
15274,9/1/22 17:30,29.991
,,
15275,9/1/22 18:00,29.941
,,
15276,9/1/22 18:30,29.916
,,
15277,9/1/22 19:00,29.89
,,
15278,9/1/22 19:30,29.89
,,
15279,9/1/22 20:00,29.89
,,
15280,9/1/22 20:30,29.89
,,
15281,9/1/22 21:00,29.916
,,
15282,9/1/22 21:30,29.89
,,
15283,9/1/22 22:00,29.89
,,
15284,9/1/22 22:30,29.916
,,
15285,9/1/22 23:00,29.89
,,
15286,9/1/22 23:30,29.916
,,
15287,9/2/22 0:00,29.916
,,
15288,9/2/22 0:30,29.916
,,
15289,9/2/22 1:00,29.916
,,
15290,9/2/22 1:30,29.89
,,
15291,9/2/22 2:00,29.89
,,
15292,9/2/22 2:30,29.89
,,
15293,9/2/22 3:00,29.89
,,
15294,9/2/22 3:30,29.89
,,
15295,9/2/22 4:00,29.865
,,
15296,9/2/22 4:30,29.815
,,
15297,9/2/22 5:00,29.79
,,
15298,9/2/22 5:30,29.79
,,
15299,9/2/22 6:00,29.815
,,
15300,9/2/22 6:30,29.815
,,
15301,9/2/22 7:00,29.815
,,
15302,9/2/22 7:30,29.84
,,
15303,9/2/22 8:00,29.865
,,
15304,9/2/22 8:30,29.865
,,
15305,9/2/22 9:00,29.916
,,
15306,9/2/22 9:30,29.89
,,
15307,9/2/22 10:00,29.916
,,
15308,9/2/22 10:30,30.091
,,
15309,9/2/22 11:00,29.966
,,
15310,9/2/22 11:30,29.916
,,
15311,9/2/22 12:00,29.941
,,
15312,9/2/22 12:30,29.966
,,
15313,9/2/22 13:00,30.016
,,
15314,9/2/22 13:30,30.167
,,
15315,9/2/22 14:00,30.142
,,
15316,9/2/22 14:30,30.192
,,
15317,9/2/22 15:00,30.167
,,
15318,9/2/22 15:30,30.217
,,
15319,9/2/22 16:00,30.142
,,
15320,9/2/22 16:30,30.016
,,
15321,9/2/22 17:00,29.966
,,
15322,9/2/22 17:30,29.941
,,
15323,9/2/22 18:00,29.916
,,
15324,9/2/22 18:30,29.89
,,
15325,9/2/22 19:00,29.916
,,
15326,9/2/22 19:30,29.916
,,
15327,9/2/22 20:00,29.89
,,
15328,9/2/22 20:30,29.89
,,
15329,9/2/22 21:00,29.89
,,
15330,9/2/22 21:30,29.89
,,
15331,9/2/22 22:00,29.89
,,
15332,9/2/22 22:30,29.865
,,
15333,9/2/22 23:00,29.89
,,
15334,9/2/22 23:30,29.89
,,
15335,9/3/22 0:00,29.865
,,
15336,9/3/22 0:30,29.865
,,
15337,9/3/22 1:00,29.865
,,
15338,9/3/22 1:30,29.865
,,
15339,9/3/22 2:00,29.84
,,
15340,9/3/22 2:30,29.84
,,
15341,9/3/22 3:00,29.815
,,
15342,9/3/22 3:30,29.815
,,
15343,9/3/22 4:00,29.815
,,
15344,9/3/22 4:30,29.815
,,
15345,9/3/22 5:00,29.79
,,
15346,9/3/22 5:30,29.79
,,
15347,9/3/22 6:00,29.79
,,
15348,9/3/22 6:30,29.79
,,
15349,9/3/22 7:00,29.79
,,
15350,9/3/22 7:30,29.815
,,
15351,9/3/22 8:00,29.815
,,
15352,9/3/22 8:30,29.865
,,
15353,9/3/22 9:00,29.89
,,
15354,9/3/22 9:30,29.966
,,
15355,9/3/22 10:00,29.991
,,
15356,9/3/22 10:30,30.016
,,
15357,9/3/22 11:00,30.041
,,
15358,9/3/22 11:30,30.041
,,
15359,9/3/22 12:00,30.091
,,
15360,9/3/22 12:30,30.167
,,
15361,9/3/22 13:00,30.142
,,
15362,9/3/22 13:30,30.217
,,
15363,9/3/22 14:00,30.066
,,
15364,9/3/22 14:30,30.041
,,
15365,9/3/22 15:00,30.066
,,
15366,9/3/22 15:30,29.966
,,
15367,9/3/22 16:00,29.89
,,
15368,9/3/22 16:30,29.865
,,
15369,9/3/22 17:00,29.84
,,
15370,9/3/22 17:30,29.84
,,
15371,9/3/22 18:00,29.815
,,
15372,9/3/22 18:30,29.815
,,
15373,9/3/22 19:00,29.815
,,
15374,9/3/22 19:30,29.815
,,
15375,9/3/22 20:00,29.815
,,
15376,9/3/22 20:30,29.815
,,
15377,9/3/22 21:00,29.815
,,
15378,9/3/22 21:30,29.815
,,
15379,9/3/22 22:00,29.815
,,
15380,9/3/22 22:30,29.815
,,
15381,9/3/22 23:00,29.815
,,
15382,9/3/22 23:30,29.815
,,
15383,9/4/22 0:00,29.815
,,
15384,9/4/22 0:30,29.79
,,
15385,9/4/22 1:00,29.79
,,
15386,9/4/22 1:30,29.765
,,
15387,9/4/22 2:00,29.765
,,
15388,9/4/22 2:30,29.765
,,
15389,9/4/22 3:00,29.74
,,
15390,9/4/22 3:30,29.74
,,
15391,9/4/22 4:00,29.715
,,
15392,9/4/22 4:30,29.715
,,
15393,9/4/22 5:00,29.715
,,
15394,9/4/22 5:30,29.715
,,
15395,9/4/22 6:00,29.715
,,
15396,9/4/22 6:30,29.715
,,
15397,9/4/22 7:00,29.74
,,
15398,9/4/22 7:30,29.765
,,
15399,9/4/22 8:00,29.765
,,
15400,9/4/22 8:30,29.815
,,
15401,9/4/22 9:00,29.865
,,
15402,9/4/22 9:30,29.941
,,
15403,9/4/22 10:00,29.991
,,
15404,9/4/22 10:30,30.117
,,
15405,9/4/22 11:00,30.167
,,
15406,9/4/22 11:30,30.091
,,
15407,9/4/22 12:00,30.268
,,
15408,9/4/22 12:30,30.318
,,
15409,9/4/22 13:00,30.142
,,
15410,9/4/22 13:30,30.268
,,
15411,9/4/22 14:00,30.192
,,
15412,9/4/22 14:30,30.192
,,
15413,9/4/22 15:00,30.117
,,
15414,9/4/22 15:30,29.991
,,
15415,9/4/22 16:00,29.941
,,
15416,9/4/22 16:30,29.916
,,
15417,9/4/22 17:00,29.89
,,
15418,9/4/22 17:30,29.89
,,
15419,9/4/22 18:00,29.89
,,
15420,9/4/22 18:30,29.89
,,
15421,9/4/22 19:00,29.865
,,
15422,9/4/22 19:30,29.865
,,
15423,9/4/22 20:00,29.865
,,
15424,9/4/22 20:30,29.865
,,
15425,9/4/22 21:00,29.89
,,
15426,9/4/22 21:30,29.865
,,
15427,9/4/22 22:00,29.84
,,
15428,9/4/22 22:30,29.84
,,
15429,9/4/22 23:00,29.84
,,
15430,9/4/22 23:30,29.815
,,
15431,9/5/22 0:00,29.84
,,
15432,9/5/22 0:30,29.84
,,
15433,9/5/22 1:00,29.84
,,
15434,9/5/22 1:30,29.84
,,
15435,9/5/22 2:00,29.84
,,
15436,9/5/22 2:30,29.815
,,
15437,9/5/22 3:00,29.815
,,
15438,9/5/22 3:30,29.79
,,
15439,9/5/22 4:00,29.79
,,
15440,9/5/22 4:30,29.765
,,
15441,9/5/22 5:00,29.765
,,
15442,9/5/22 5:30,29.765
,,
15443,9/5/22 6:00,29.765
,,
15444,9/5/22 6:30,29.765
,,
15445,9/5/22 7:00,29.79
,,
15446,9/5/22 7:30,29.815
,,
15447,9/5/22 8:00,29.79
,,
15448,9/5/22 8:30,29.765
,,
15449,9/5/22 9:00,29.865
,,
15450,9/5/22 9:30,29.991
,,
15451,9/5/22 10:00,30.066
,,
15452,9/5/22 10:30,30.117
,,
15453,9/5/22 11:00,30.192
,,
15454,9/5/22 11:30,30.293
,,
15455,9/5/22 12:00,30.167
,,
15456,9/5/22 12:30,30.066
,,
15457,9/5/22 13:00,30.369
,,
15458,9/5/22 13:30,30.369
,,
15459,9/5/22 14:00,30.318
,,
15460,9/5/22 14:30,30.268
,,
15461,9/5/22 15:00,30.016
,,
15462,9/5/22 15:30,30.167
,,
15463,9/5/22 16:00,29.966
,,
15464,9/5/22 16:30,30.016
,,
15465,9/5/22 17:00,30.066
,,
15466,9/5/22 17:30,29.966
,,
15467,9/5/22 18:00,29.941
,,
15468,9/5/22 18:30,29.916
,,
15469,9/5/22 19:00,29.916
,,
15470,9/5/22 19:30,29.916
,,
15471,9/5/22 20:00,29.916
,,
15472,9/5/22 20:30,29.916
,,
15473,9/5/22 21:00,29.916
,,
15474,9/5/22 21:30,29.916
,,
15475,9/5/22 22:00,29.916
,,
15476,9/5/22 22:30,29.916
,,
15477,9/5/22 23:00,29.916
,,
15478,9/5/22 23:30,29.916
,,
15479,9/6/22 0:00,29.89
,,
15480,9/6/22 0:30,29.89
,,
15481,9/6/22 1:00,29.89
,,
15482,9/6/22 1:30,29.89
,,
15483,9/6/22 2:00,29.89
,,
15484,9/6/22 2:30,29.89
,,
15485,9/6/22 3:00,29.89
,,
15486,9/6/22 3:30,29.89
,,
15487,9/6/22 4:00,29.865
,,
15488,9/6/22 4:30,29.865
,,
15489,9/6/22 5:00,29.865
,,
15490,9/6/22 5:30,29.865
,,
15491,9/6/22 6:00,29.89
,,
15492,9/6/22 6:30,29.89
,,
15493,9/6/22 7:00,29.89
,,
15494,9/6/22 7:30,29.941
,,
15495,9/6/22 8:00,29.941
,,
15496,9/6/22 8:30,30.016
,,
15497,9/6/22 9:00,30.142
,,
15498,9/6/22 9:30,29.991
,,
15499,9/6/22 10:00,30.217
,,
15500,9/6/22 10:30,30.243
,,
15501,9/6/22 11:00,30.293
,,
15502,9/6/22 11:30,30.419
,,
15503,9/6/22 12:00,30.444
,,
15504,9/6/22 12:30,30.469
,,
15505,9/6/22 13:00,30.545
,,
15506,9/6/22 13:30,30.52
,,
15507,9/6/22 14:00,30.545
,,
15508,9/6/22 14:30,30.469
,,
15509,9/6/22 15:00,30.293
,,
15510,9/6/22 15:30,30.318
,,
15511,9/6/22 16:00,30.293
,,
15512,9/6/22 16:30,30.217
,,
15513,9/6/22 17:00,30.142
,,
15514,9/6/22 17:30,30.066
,,
15515,9/6/22 18:00,30.016
,,
15516,9/6/22 18:30,29.991
,,
15517,9/6/22 19:00,29.966
,,
15518,9/6/22 19:30,29.941
,,
15519,9/6/22 20:00,29.941
,,
15520,9/6/22 20:30,29.941
,,
15521,9/6/22 21:00,29.941
,,
15522,9/6/22 21:30,29.966
,,
15523,9/6/22 22:00,29.941
,,
15524,9/6/22 22:30,29.941
,,
15525,9/6/22 23:00,29.941
,,
15526,9/6/22 23:30,29.941
,,
15527,9/7/22 0:00,29.966
,,
15528,9/7/22 0:30,29.966
,,
15529,9/7/22 1:00,29.941
,,
15530,9/7/22 1:30,29.966
,,
15531,9/7/22 2:00,29.941
,,
15532,9/7/22 2:30,29.941
,,
15533,9/7/22 3:00,29.941
,,
15534,9/7/22 3:30,29.941
,,
15535,9/7/22 4:00,29.941
,,
15536,9/7/22 4:30,29.941
,,
15537,9/7/22 5:00,29.941
,,
15538,9/7/22 5:30,29.941
,,
15539,9/7/22 6:00,29.916
,,
15540,9/7/22 6:30,29.916
,,
15541,9/7/22 7:00,29.941
,,
15542,9/7/22 7:30,29.966
,,
15543,9/7/22 8:00,29.966
,,
15544,9/7/22 8:30,30.041
,,
15545,9/7/22 9:00,30.142
,,
15546,9/7/22 9:30,30.217
,,
15547,9/7/22 10:00,30.293
,,
15548,9/7/22 10:30,30.117
,,
15549,9/7/22 11:00,30.016
,,
15550,9/7/22 11:30,30.066
,,
15551,9/7/22 12:00,30.495
,,
15552,9/7/22 12:30,30.192
,,
15553,9/7/22 13:00,30.343
,,
15554,9/7/22 13:30,30.268
,,
15555,9/7/22 14:00,30.369
,,
15556,9/7/22 14:30,30.117
,,
15557,9/7/22 15:00,30.545
,,
15558,9/7/22 15:30,30.419
,,
15559,9/7/22 16:00,30.343
,,
15560,9/7/22 16:30,30.243
,,
15561,9/7/22 17:00,30.142
,,
15562,9/7/22 17:30,30.016
,,
15563,9/7/22 18:00,29.991
,,
15564,9/7/22 18:30,29.941
,,
15565,9/7/22 19:00,29.941
,,
15566,9/7/22 19:30,29.941
,,
15567,9/7/22 20:00,29.941
,,
15568,9/7/22 20:30,29.941
,,
15569,9/7/22 21:00,29.941
,,
15570,9/7/22 21:30,29.941
,,
15571,9/7/22 22:00,29.941
,,
15572,9/7/22 22:30,29.941
,,
15573,9/7/22 23:00,29.941
,,
15574,9/7/22 23:30,29.966
,,
15575,9/8/22 0:00,29.966
,,
15576,9/8/22 0:30,29.966
,,
15577,9/8/22 1:00,29.966
,,
15578,9/8/22 1:30,29.966
,,
15579,9/8/22 2:00,29.966
,,
15580,9/8/22 2:30,29.941
,,
15581,9/8/22 3:00,29.941
,,
15582,9/8/22 3:30,29.966
,,
15583,9/8/22 4:00,29.966
,,
15584,9/8/22 4:30,29.941
,,
15585,9/8/22 5:00,29.941
,,
15586,9/8/22 5:30,29.916
,,
15587,9/8/22 6:00,29.916
,,
15588,9/8/22 6:30,29.941
,,
15589,9/8/22 7:00,29.966
,,
15590,9/8/22 7:30,29.966
,,
15591,9/8/22 8:00,29.991
,,
15592,9/8/22 8:30,30.066
,,
15593,9/8/22 9:00,30.217
,,
15594,9/8/22 9:30,30.293
,,
15595,9/8/22 10:00,30.394
,,
15596,9/8/22 10:30,30.419
,,
15597,9/8/22 11:00,30.52
,,
15598,9/8/22 11:30,30.495
,,
15599,9/8/22 12:00,30.52
,,
15600,9/8/22 12:30,30.545
,,
15601,9/8/22 13:00,30.545
,,
15602,9/8/22 13:30,30.571
,,
15603,9/8/22 14:00,30.621
,,
15604,9/8/22 14:30,30.646
,,
15605,9/8/22 15:00,30.343
,,
15606,9/8/22 15:30,30.419
,,
15607,9/8/22 16:00,30.495
,,
15608,9/8/22 16:30,30.343
,,
15609,9/8/22 17:00,30.167
,,
15610,9/8/22 17:30,30.142
,,
15611,9/8/22 18:00,30.117
,,
15612,9/8/22 18:30,30.041
,,
15613,9/8/22 19:00,29.991
,,
15614,9/8/22 19:30,29.991
,,
15615,9/8/22 20:00,30.016
,,
15616,9/8/22 20:30,29.991
,,
15617,9/8/22 21:00,29.991
,,
15618,9/8/22 21:30,30.016
,,
15619,9/8/22 22:00,30.016
,,
15620,9/8/22 22:30,30.041
,,
15621,9/8/22 23:00,30.016
,,
15622,9/8/22 23:30,30.041
,,
15623,9/9/22 0:00,30.016
,,
15624,9/9/22 0:30,30.016
,,
15625,9/9/22 1:00,30.066
,,
15626,9/9/22 1:30,30.041
,,
15627,9/9/22 2:00,30.066
,,
15628,9/9/22 2:30,30.066
,,
15629,9/9/22 3:00,30.066
,,
15630,9/9/22 3:30,30.066
,,
15631,9/9/22 4:00,30.041
,,
15632,9/9/22 4:30,30.041
,,
15633,9/9/22 5:00,30.041
,,
15634,9/9/22 5:30,29.916
,,
15635,9/9/22 6:00,29.89
,,
15636,9/9/22 6:30,29.916
,,
15637,9/9/22 7:00,29.966
,,
15638,9/9/22 7:30,29.966
,,
15639,9/9/22 8:00,30.016
,,
15640,9/9/22 8:30,30.016
,,
15641,9/9/22 9:00,30.167
,,
15642,9/9/22 9:30,30.318
,,
15643,9/9/22 10:00,30.394
,,
15644,9/9/22 10:30,30.444
,,
15645,9/9/22 11:00,30.495
,,
15646,9/9/22 11:30,30.52
,,
15647,9/9/22 12:00,30.571
,,
15648,9/9/22 12:30,30.596
,,
15649,9/9/22 13:00,30.596
,,
15650,9/9/22 13:30,30.596
,,
15651,9/9/22 14:00,30.52
,,
15652,9/9/22 14:30,30.672
,,
15653,9/9/22 15:00,30.52
,,
15654,9/9/22 15:30,30.343
,,
15655,9/9/22 16:00,30.343
,,
15656,9/9/22 16:30,30.243
,,
15657,9/9/22 17:00,30.041
,,
15658,9/9/22 17:30,30.016
,,
15659,9/9/22 18:00,29.991
,,
15660,9/9/22 18:30,29.966
,,
15661,9/9/22 19:00,29.966
,,
15662,9/9/22 19:30,29.966
,,
15663,9/9/22 20:00,29.966
,,
15664,9/9/22 20:30,29.966
,,
15665,9/9/22 21:00,29.991
,,
15666,9/9/22 21:30,29.991
,,
15667,9/9/22 22:00,29.991
,,
15668,9/9/22 22:30,29.991
,,
15669,9/9/22 23:00,30.016
,,
15670,9/9/22 23:30,30.016
,,
15671,9/10/22 0:00,30.016
,,
15672,9/10/22 0:30,30.041
,,
15673,9/10/22 1:00,30.041
,,
15674,9/10/22 1:30,30.041
,,
15675,9/10/22 2:00,30.041
,,
15676,9/10/22 2:30,30.041
,,
15677,9/10/22 3:00,30.041
,,
15678,9/10/22 3:30,30.066
,,
15679,9/10/22 4:00,30.041
,,
15680,9/10/22 4:30,30.041
,,
15681,9/10/22 5:00,30.041
,,
15682,9/10/22 5:30,30.016
,,
15683,9/10/22 6:00,29.991
,,
15684,9/10/22 6:30,29.966
,,
15685,9/10/22 7:00,29.966
,,
15686,9/10/22 7:30,29.991
,,
15687,9/10/22 8:00,30.041
,,
15688,9/10/22 8:30,30.091
,,
15689,9/10/22 9:00,30.117
,,
15690,9/10/22 9:30,30.217
,,
15691,9/10/22 10:00,30.318
,,
15692,9/10/22 10:30,30.394
,,
15693,9/10/22 11:00,30.369
,,
15694,9/10/22 11:30,30.469
,,
15695,9/10/22 12:00,30.571
,,
15696,9/10/22 12:30,30.596
,,
15697,9/10/22 13:00,30.646
,,
15698,9/10/22 13:30,30.646
,,
15699,9/10/22 14:00,30.621
,,
15700,9/10/22 14:30,30.571
,,
15701,9/10/22 15:00,30.444
,,
15702,9/10/22 15:30,30.343
,,
15703,9/10/22 16:00,30.318
,,
15704,9/10/22 16:30,30.217
,,
15705,9/10/22 17:00,30.142
,,
15706,9/10/22 17:30,30.091
,,
15707,9/10/22 18:00,30.041
,,
15708,9/10/22 18:30,30.016
,,
15709,9/10/22 19:00,30.016
,,
15710,9/10/22 19:30,30.016
,,
15711,9/10/22 20:00,30.016
,,
15712,9/10/22 20:30,30.016
,,
15713,9/10/22 21:00,30.016
,,
15714,9/10/22 21:30,29.991
,,
15715,9/10/22 22:00,29.991
,,
15716,9/10/22 22:30,29.966
,,
15717,9/10/22 23:00,29.991
,,
15718,9/10/22 23:30,30.016
,,
15719,9/11/22 0:00,30.016
,,
15720,9/11/22 0:30,30.016
,,
15721,9/11/22 1:00,30.016
,,
15722,9/11/22 1:30,30.016
,,
15723,9/11/22 2:00,30.016
,,
15724,9/11/22 2:30,29.966
,,
15725,9/11/22 3:00,29.941
,,
15726,9/11/22 3:30,29.941
,,
15727,9/11/22 4:00,30.016
,,
15728,9/11/22 4:30,30.041
,,
15729,9/11/22 5:00,30.041
,,
15730,9/11/22 5:30,30.041
,,
15731,9/11/22 6:00,30.041
,,
15732,9/11/22 6:30,30.041
,,
15733,9/11/22 7:00,30.041
,,
15734,9/11/22 7:30,30.041
,,
15735,9/11/22 8:00,30.066
,,
15736,9/11/22 8:30,30.117
,,
15737,9/11/22 9:00,30.167
,,
15738,9/11/22 9:30,30.268
,,
15739,9/11/22 10:00,30.318
,,
